timestamp,open,high,low,close,volume
2022-01-03 20:00:00+00:00,1.10493,1.10508,1.10409,1.10435,3964.0
2022-01-03 20:15:00+00:00,1.10423,1.10509,1.10393,1.10485,1745.0
2022-01-03 20:30:00+00:00,1.10475,1.10497,1.10412,1.10412,726.0
2022-01-03 20:45:00+00:00,1.10411,1.10453,1.10359,1.10373,3462.0
2022-01-03 21:00:00+00:00,1.10386,1.10408,1.10294,1.10331,1156.0
2022-01-03 21:15:00+00:00,1.10341,1.10366,1.1017,1.10201,895.0
2022-01-03 21:30:00+00:00,1.10183,1.10285,1.10181,1.10254,4920.0
2022-01-03 21:45:00+00:00,1.10267,1.10288,1.10201,1.10202,2632.0
2022-01-03 22:00:00+00:00,1.1021,1.10324,1.10153,1.10203,3428.0
2022-01-03 22:15:00+00:00,1.1019,1.10237,1.10184,1.10229,1477.0
2022-01-03 22:30:00+00:00,1.10241,1.10271,1.10164,1.10254,957.0
2022-01-03 22:45:00+00:00,1.10245,1.10295,1.10238,1.1029,782.0
2022-01-03 23:00:00+00:00,1.10295,1.10323,1.10263,1.10284,2094.0
2022-01-03 23:15:00+00:00,1.10282,1.1036,1.10242,1.10261,516.0
2022-01-03 23:30:00+00:00,1.10266,1.10311,1.10231,1.10257,2390.0
2022-01-03 23:45:00+00:00,1.10267,1.10274,1.09999,1.10165,1961.0
2022-01-04 00:00:00+00:00,1.10151,1.10253,1.10041,1.1007,2870.0
2022-01-04 00:15:00+00:00,1.10048,1.10093,1.09983,1.09984,3152.0
2022-01-04 00:30:00+00:00,1.09996,1.10002,1.0991,1.09919,1887.0
2022-01-04 00:45:00+00:00,1.09923,1.09976,1.09823,1.09945,2548.0
2022-01-04 01:00:00+00:00,1.09956,1.1004,1.09862,1.09886,851.0
2022-01-04 01:15:00+00:00,1.09898,1.09932,1.09849,1.09861,1857.0
2022-01-04 01:30:00+00:00,1.09874,1.09977,1.09787,1.09946,4901.0
2022-01-04 01:45:00+00:00,1.09937,1.09954,1.09913,1.09922,4960.0
2022-01-04 02:00:00+00:00,1.09917,1.09987,1.09867,1.0997,2686.0
2022-01-04 02:15:00+00:00,1.09966,1.09981,1.09889,1.0991,4727.0
2022-01-04 02:30:00+00:00,1.09931,1.09931,1.09858,1.09896,2755.0
2022-01-04 02:45:00+00:00,1.09899,1.09937,1.09821,1.09834,1065.0
2022-01-04 03:00:00+00:00,1.09849,1.09852,1.09774,1.09797,4405.0
2022-01-04 03:15:00+00:00,1.09801,1.09902,1.09782,1.09888,2367.0
2022-01-04 03:30:00+00:00,1.09913,1.09922,1.09688,1.09701,3255.0
2022-01-04 03:45:00+00:00,1.09715,1.09781,1.09714,1.09748,3419.0
2022-01-04 04:00:00+00:00,1.09722,1.09797,1.09623,1.09774,1886.0
2022-01-04 04:15:00+00:00,1.0979,1.09798,1.09663,1.09709,3800.0
2022-01-04 04:30:00+00:00,1.09699,1.09754,1.09543,1.09553,2755.0
2022-01-04 04:45:00+00:00,1.09552,1.09585,1.09548,1.0956,2148.0
2022-01-04 05:00:00+00:00,1.09591,1.09609,1.0948,1.09503,1840.0
2022-01-04 05:15:00+00:00,1.09512,1.09601,1.09503,1.09528,3858.0
2022-01-04 05:30:00+00:00,1.09506,1.09534,1.09489,1.0953,1622.0
2022-01-04 05:45:00+00:00,1.0952,1.09708,1.09504,1.09704,1058.0
2022-01-04 06:00:00+00:00,1.0972,1.09748,1.09654,1.09678,4467.0
2022-01-04 06:15:00+00:00,1.09685,1.09685,1.09563,1.09567,1993.0
2022-01-04 06:30:00+00:00,1.09554,1.09626,1.09551,1.09586,3384.0
2022-01-04 06:45:00+00:00,1.0959,1.0963,1.09564,1.0961,3723.0
2022-01-04 07:00:00+00:00,1.09627,1.09879,1.09616,1.09846,10302.0
2022-01-04 07:15:00+00:00,1.09851,1.10107,1.09783,1.09991,8627.0
2022-01-04 07:30:00+00:00,1.10003,1.1006,1.09988,1.10053,9777.0
2022-01-04 07:45:00+00:00,1.10062,1.10353,1.10052,1.10308,6778.0
2022-01-04 08:00:00+00:00,1.10307,1.10383,1.10084,1.10101,9279.0
2022-01-04 08:15:00+00:00,1.10074,1.10085,1.09973,1.09989,1514.0
2022-01-04 08:30:00+00:00,1.0999,1.09992,1.09822,1.09828,6803.0
2022-01-04 08:45:00+00:00,1.09837,1.09912,1.09735,1.0976,2736.0
2022-01-04 09:00:00+00:00,1.09768,1.09797,1.09535,1.09611,4510.0
2022-01-04 09:15:00+00:00,1.09618,1.09721,1.09617,1.0968,718.0
2022-01-04 09:30:00+00:00,1.09658,1.09692,1.09577,1.09656,1610.0
2022-01-04 09:45:00+00:00,1.09659,1.09677,1.09474,1.09496,1364.0
2022-01-04 10:00:00+00:00,1.09492,1.09497,1.09366,1.09387,3215.0
2022-01-04 10:15:00+00:00,1.09393,1.0944,1.0935,1.0942,519.0
2022-01-04 10:30:00+00:00,1.09423,1.09529,1.09401,1.09511,576.0
2022-01-04 10:45:00+00:00,1.09493,1.0974,1.09477,1.09727,2768.0
2022-01-04 11:00:00+00:00,1.09701,1.10063,1.09669,1.10044,4872.0
2022-01-04 11:15:00+00:00,1.10061,1.10165,1.09996,1.10089,2877.0
2022-01-04 11:30:00+00:00,1.10101,1.10147,1.09956,1.09981,2506.0
2022-01-04 11:45:00+00:00,1.09974,1.09993,1.09679,1.09749,3460.0
2022-01-04 12:00:00+00:00,1.09729,1.09814,1.09691,1.09808,4793.0
2022-01-04 12:15:00+00:00,1.09803,1.09805,1.09604,1.09631,3727.0
2022-01-04 12:30:00+00:00,1.09654,1.0968,1.0954,1.09541,7880.0
2022-01-04 12:45:00+00:00,1.09561,1.09593,1.09387,1.09409,973.0
2022-01-04 13:00:00+00:00,1.09397,1.09399,1.09373,1.09378,4107.0
2022-01-04 13:15:00+00:00,1.09368,1.09631,1.09361,1.09609,5553.0
2022-01-04 13:30:00+00:00,1.0962,1.09646,1.09618,1.09643,4772.0
2022-01-04 13:45:00+00:00,1.09649,1.09695,1.09573,1.09608,1553.0
2022-01-04 14:00:00+00:00,1.09617,1.09699,1.09484,1.09496,1059.0
2022-01-04 14:15:00+00:00,1.09491,1.09532,1.09271,1.09315,4397.0
2022-01-04 14:30:00+00:00,1.09309,1.09318,1.09251,1.09262,1983.0
2022-01-04 14:45:00+00:00,1.09253,1.09273,1.0925,1.09257,601.0
2022-01-04 15:00:00+00:00,1.09267,1.09468,1.09206,1.09448,3779.0
2022-01-04 15:15:00+00:00,1.09427,1.09501,1.09386,1.09462,2887.0
2022-01-04 15:30:00+00:00,1.0946,1.09627,1.09425,1.09568,2531.0
2022-01-04 15:45:00+00:00,1.09559,1.09583,1.09443,1.09514,4527.0
2022-01-04 16:00:00+00:00,1.09521,1.09522,1.09363,1.09386,1911.0
2022-01-04 16:15:00+00:00,1.09381,1.09389,1.09268,1.09281,3076.0
2022-01-04 16:30:00+00:00,1.09271,1.09272,1.09153,1.09203,3852.0
2022-01-04 16:45:00+00:00,1.09205,1.09464,1.09194,1.09433,3237.0
2022-01-04 17:00:00+00:00,1.09453,1.09477,1.09338,1.09344,1435.0
2022-01-04 17:15:00+00:00,1.09344,1.09439,1.09339,1.09435,3567.0
2022-01-04 17:30:00+00:00,1.09436,1.09468,1.09285,1.09337,3845.0
2022-01-04 17:45:00+00:00,1.09337,1.09468,1.09311,1.09438,1050.0
2022-01-04 18:00:00+00:00,1.09446,1.09515,1.09394,1.09479,1244.0
2022-01-04 18:15:00+00:00,1.09503,1.09509,1.09368,1.09462,3537.0
2022-01-04 18:30:00+00:00,1.09456,1.09479,1.09447,1.09458,1035.0
2022-01-04 18:45:00+00:00,1.0946,1.09479,1.09378,1.09387,4461.0
2022-01-04 19:00:00+00:00,1.094,1.09471,1.09341,1.09435,993.0
2022-01-04 19:15:00+00:00,1.09439,1.0947,1.09375,1.09386,4883.0
2022-01-04 19:30:00+00:00,1.09379,1.09424,1.09248,1.09253,3521.0
2022-01-04 19:45:00+00:00,1.09262,1.09266,1.09097,1.09115,2493.0
2022-01-04 20:00:00+00:00,1.09115,1.09198,1.09091,1.09134,1707.0
2022-01-04 20:15:00+00:00,1.09115,1.09314,1.09031,1.09304,2050.0
2022-01-04 20:30:00+00:00,1.09302,1.09389,1.09231,1.09322,3868.0
2022-01-04 20:45:00+00:00,1.09329,1.09331,1.09297,1.09309,3889.0
2022-01-04 21:00:00+00:00,1.0932,1.09354,1.0929,1.09339,1438.0
2022-01-04 21:15:00+00:00,1.09345,1.09489,1.0934,1.09481,2942.0
2022-01-04 21:30:00+00:00,1.09479,1.09534,1.09454,1.09504,4968.0
2022-01-04 21:45:00+00:00,1.09487,1.0951,1.09436,1.0946,1657.0
2022-01-04 22:00:00+00:00,1.09465,1.09537,1.09452,1.0952,3620.0
2022-01-04 22:15:00+00:00,1.09528,1.09544,1.09519,1.09543,1274.0
2022-01-04 22:30:00+00:00,1.09539,1.09659,1.09511,1.09626,4253.0
2022-01-04 22:45:00+00:00,1.09631,1.09677,1.09629,1.09636,1266.0
2022-01-04 23:00:00+00:00,1.09631,1.09736,1.0955,1.09569,1839.0
2022-01-04 23:15:00+00:00,1.09565,1.09651,1.09461,1.09495,2566.0
2022-01-04 23:30:00+00:00,1.09511,1.09619,1.09503,1.09585,2167.0
2022-01-04 23:45:00+00:00,1.09585,1.09744,1.09501,1.09678,1265.0
2022-01-05 00:00:00+00:00,1.0969,1.09722,1.09659,1.09666,3384.0
2022-01-05 00:15:00+00:00,1.09671,1.09733,1.09625,1.09641,588.0
2022-01-05 00:30:00+00:00,1.09666,1.09769,1.0959,1.09736,4925.0
2022-01-05 00:45:00+00:00,1.09738,1.0974,1.09657,1.09664,734.0
2022-01-05 01:00:00+00:00,1.09655,1.09679,1.09575,1.09606,2002.0
2022-01-05 01:15:00+00:00,1.09621,1.09686,1.09584,1.09648,4684.0
2022-01-05 01:30:00+00:00,1.09647,1.09655,1.09611,1.09622,1197.0
2022-01-05 01:45:00+00:00,1.09633,1.09636,1.09562,1.09622,828.0
2022-01-05 02:00:00+00:00,1.09625,1.0964,1.09591,1.09611,3847.0
2022-01-05 02:15:00+00:00,1.09635,1.09644,1.09619,1.09633,829.0
2022-01-05 02:30:00+00:00,1.09615,1.09744,1.09585,1.09724,4548.0
2022-01-05 02:45:00+00:00,1.09727,1.09792,1.09694,1.0973,2530.0
2022-01-05 03:00:00+00:00,1.09724,1.09832,1.09722,1.098,4411.0
2022-01-05 03:15:00+00:00,1.09802,1.09827,1.09558,1.09578,1602.0
2022-01-05 03:30:00+00:00,1.09567,1.09582,1.09526,1.09572,1135.0
2022-01-05 03:45:00+00:00,1.09558,1.09605,1.09458,1.09481,4832.0
2022-01-05 04:00:00+00:00,1.09474,1.09486,1.09294,1.09349,3929.0
2022-01-05 04:15:00+00:00,1.09342,1.09342,1.09237,1.09254,4599.0
2022-01-05 04:30:00+00:00,1.09246,1.09295,1.09198,1.09218,1939.0
2022-01-05 04:45:00+00:00,1.09211,1.09357,1.09205,1.09317,2321.0
2022-01-05 05:00:00+00:00,1.09311,1.09317,1.09121,1.09174,3097.0
2022-01-05 05:15:00+00:00,1.0919,1.09209,1.09176,1.09177,2519.0
2022-01-05 05:30:00+00:00,1.09178,1.09227,1.09122,1.09125,1591.0
2022-01-05 05:45:00+00:00,1.09125,1.09183,1.09027,1.09089,2188.0
2022-01-05 06:00:00+00:00,1.09086,1.09202,1.09072,1.09197,3239.0
2022-01-05 06:15:00+00:00,1.09191,1.09267,1.09189,1.09255,670.0
2022-01-05 06:30:00+00:00,1.09245,1.0942,1.09215,1.094,2011.0
2022-01-05 06:45:00+00:00,1.09398,1.09463,1.09363,1.09383,1817.0
2022-01-05 07:00:00+00:00,1.09386,1.09436,1.09241,1.09263,2199.0
2022-01-05 07:15:00+00:00,1.09242,1.09304,1.09184,1.09224,2815.0
2022-01-05 07:30:00+00:00,1.09224,1.09292,1.09212,1.09266,5633.0
2022-01-05 07:45:00+00:00,1.09255,1.09305,1.09234,1.09296,2337.0
2022-01-05 08:00:00+00:00,1.09285,1.09311,1.09096,1.09109,3778.0
2022-01-05 08:15:00+00:00,1.09093,1.09147,1.09087,1.09125,7166.0
2022-01-05 08:30:00+00:00,1.0912,1.09169,1.0912,1.09164,7188.0
2022-01-05 08:45:00+00:00,1.09157,1.09621,1.09112,1.09599,2031.0
2022-01-05 09:00:00+00:00,1.09594,1.09817,1.09587,1.09803,2455.0
2022-01-05 09:15:00+00:00,1.09807,1.09889,1.09684,1.0971,963.0
2022-01-05 09:30:00+00:00,1.09691,1.09708,1.09632,1.09679,2428.0
2022-01-05 09:45:00+00:00,1.09676,1.09723,1.09488,1.0952,2662.0
2022-01-05 10:00:00+00:00,1.09504,1.09507,1.09417,1.09456,4096.0
2022-01-05 10:15:00+00:00,1.09454,1.09559,1.09352,1.0949,2490.0
2022-01-05 10:30:00+00:00,1.09476,1.09657,1.09474,1.09621,4709.0
2022-01-05 10:45:00+00:00,1.09617,1.09666,1.09509,1.09542,1119.0
2022-01-05 11:00:00+00:00,1.09547,1.09555,1.0945,1.09471,739.0
2022-01-05 11:15:00+00:00,1.09462,1.09488,1.09205,1.09239,520.0
2022-01-05 11:30:00+00:00,1.09248,1.09285,1.09215,1.09221,2105.0
2022-01-05 11:45:00+00:00,1.09219,1.09235,1.08997,1.09107,1368.0
2022-01-05 12:00:00+00:00,1.0911,1.09112,1.08991,1.08992,1618.0
2022-01-05 12:15:00+00:00,1.09,1.09002,1.08772,1.08804,4410.0
2022-01-05 12:30:00+00:00,1.08802,1.08804,1.08781,1.08783,10592.0
2022-01-05 12:45:00+00:00,1.08785,1.08806,1.08384,1.08406,9786.0
2022-01-05 13:00:00+00:00,1.08408,1.0847,1.08008,1.08092,1190.0
2022-01-05 13:15:00+00:00,1.08094,1.0857,1.0808,1.08548,8929.0
2022-01-05 13:30:00+00:00,1.08538,1.08543,1.08218,1.08272,2568.0
2022-01-05 13:45:00+00:00,1.08258,1.08295,1.07997,1.08037,6671.0
2022-01-05 14:00:00+00:00,1.08056,1.08249,1.08055,1.08234,1974.0
2022-01-05 14:15:00+00:00,1.08229,1.08582,1.0822,1.08545,2322.0
2022-01-05 14:30:00+00:00,1.08572,1.08642,1.08376,1.08419,3923.0
2022-01-05 14:45:00+00:00,1.08426,1.08469,1.08289,1.0838,3706.0
2022-01-05 15:00:00+00:00,1.08391,1.08452,1.08359,1.08416,3173.0
2022-01-05 15:15:00+00:00,1.08411,1.08606,1.0839,1.08602,3321.0
2022-01-05 15:30:00+00:00,1.08606,1.08619,1.08442,1.08496,3773.0
2022-01-05 15:45:00+00:00,1.08497,1.08537,1.08424,1.08469,1328.0
2022-01-05 16:00:00+00:00,1.08476,1.08564,1.08451,1.08553,2280.0
2022-01-05 16:15:00+00:00,1.08562,1.08628,1.08496,1.08599,984.0
2022-01-05 16:30:00+00:00,1.08593,1.08626,1.08539,1.08559,3668.0
2022-01-05 16:45:00+00:00,1.08551,1.08602,1.08495,1.08544,2469.0
2022-01-05 17:00:00+00:00,1.08553,1.08576,1.08369,1.08397,3367.0
2022-01-05 17:15:00+00:00,1.08403,1.08411,1.08366,1.08371,3041.0
2022-01-05 17:30:00+00:00,1.08367,1.08418,1.08332,1.08343,1731.0
2022-01-05 17:45:00+00:00,1.08338,1.08378,1.08315,1.08368,1124.0
2022-01-05 18:00:00+00:00,1.08384,1.08412,1.08286,1.08308,4878.0
2022-01-05 18:15:00+00:00,1.0832,1.0837,1.08317,1.08358,1819.0
2022-01-05 18:30:00+00:00,1.08359,1.08468,1.08345,1.08467,993.0
2022-01-05 18:45:00+00:00,1.08462,1.08539,1.08458,1.08484,1876.0
2022-01-05 19:00:00+00:00,1.08475,1.08544,1.08426,1.08521,4560.0
2022-01-05 19:15:00+00:00,1.08529,1.08543,1.0852,1.08527,1675.0
2022-01-05 19:30:00+00:00,1.08533,1.08563,1.08515,1.08527,4940.0
2022-01-05 19:45:00+00:00,1.08537,1.08582,1.08399,1.08449,2573.0
2022-01-05 20:00:00+00:00,1.0844,1.08487,1.08374,1.08483,4378.0
2022-01-05 20:15:00+00:00,1.08463,1.08484,1.08406,1.08473,3438.0
2022-01-05 20:30:00+00:00,1.08466,1.08704,1.08458,1.08697,697.0
2022-01-05 20:45:00+00:00,1.08692,1.08867,1.08664,1.08866,2792.0
2022-01-05 21:00:00+00:00,1.08851,1.08932,1.08827,1.08908,2376.0
2022-01-05 21:15:00+00:00,1.08917,1.08996,1.08811,1.08826,1406.0
2022-01-05 21:30:00+00:00,1.08833,1.08872,1.08706,1.08706,2974.0
2022-01-05 21:45:00+00:00,1.08705,1.08864,1.08674,1.08834,963.0
2022-01-05 22:00:00+00:00,1.08816,1.08892,1.088,1.08848,3642.0
2022-01-05 22:15:00+00:00,1.08859,1.08915,1.08817,1.08874,4198.0
2022-01-05 22:30:00+00:00,1.08879,1.08883,1.08759,1.0878,916.0
2022-01-05 22:45:00+00:00,1.08783,1.0885,1.08781,1.0883,2656.0
2022-01-05 23:00:00+00:00,1.08828,1.08903,1.08803,1.08854,3448.0
2022-01-05 23:15:00+00:00,1.08862,1.08894,1.08744,1.08795,779.0
2022-01-05 23:30:00+00:00,1.08788,1.0881,1.08742,1.08769,2251.0
2022-01-05 23:45:00+00:00,1.0878,1.08789,1.08732,1.08783,1661.0
2022-01-06 00:00:00+00:00,1.08798,1.08802,1.08773,1.08787,676.0
2022-01-06 00:15:00+00:00,1.08804,1.08807,1.08762,1.08768,4118.0
2022-01-06 00:30:00+00:00,1.08764,1.08789,1.08719,1.08761,2501.0
2022-01-06 00:45:00+00:00,1.08768,1.08806,1.08594,1.08745,3882.0
2022-01-06 01:00:00+00:00,1.08733,1.08792,1.08718,1.08754,3141.0
2022-01-06 01:15:00+00:00,1.08771,1.08852,1.0875,1.08849,4441.0
2022-01-06 01:30:00+00:00,1.08829,1.08847,1.08656,1.08684,4986.0
2022-01-06 01:45:00+00:00,1.08663,1.08671,1.08614,1.08668,3209.0
2022-01-06 02:00:00+00:00,1.08654,1.08704,1.08616,1.0868,2084.0
2022-01-06 02:15:00+00:00,1.08684,1.08709,1.08653,1.08699,2403.0
2022-01-06 02:30:00+00:00,1.08707,1.08748,1.08675,1.08675,4214.0
2022-01-06 02:45:00+00:00,1.08678,1.08705,1.08554,1.08562,2419.0
2022-01-06 03:00:00+00:00,1.08557,1.08614,1.08515,1.08597,2838.0
2022-01-06 03:15:00+00:00,1.08601,1.08787,1.08569,1.08782,1373.0
2022-01-06 03:30:00+00:00,1.08775,1.08803,1.08595,1.08617,4955.0
2022-01-06 03:45:00+00:00,1.08618,1.08743,1.08587,1.0871,3428.0
2022-01-06 04:00:00+00:00,1.08704,1.08773,1.08625,1.08675,1985.0
2022-01-06 04:15:00+00:00,1.08669,1.08681,1.08667,1.08668,3132.0
2022-01-06 04:30:00+00:00,1.08681,1.08681,1.08531,1.08555,2305.0
2022-01-06 04:45:00+00:00,1.08561,1.08584,1.08431,1.08519,1196.0
2022-01-06 05:00:00+00:00,1.08519,1.08735,1.08507,1.08659,4436.0
2022-01-06 05:15:00+00:00,1.0868,1.0878,1.08611,1.08721,4485.0
2022-01-06 05:30:00+00:00,1.0871,1.08956,1.08672,1.08907,4257.0
2022-01-06 05:45:00+00:00,1.0891,1.09084,1.08885,1.09034,2158.0
2022-01-06 06:00:00+00:00,1.09027,1.0911,1.09001,1.09081,1653.0
2022-01-06 06:15:00+00:00,1.09084,1.0931,1.09075,1.0927,723.0
2022-01-06 06:30:00+00:00,1.09261,1.09345,1.09224,1.09317,3791.0
2022-01-06 06:45:00+00:00,1.09328,1.09422,1.09272,1.09406,1975.0
2022-01-06 07:00:00+00:00,1.09387,1.09453,1.09336,1.09355,12184.0
2022-01-06 07:15:00+00:00,1.09347,1.09445,1.09286,1.09366,7503.0
2022-01-06 07:30:00+00:00,1.09367,1.09375,1.09242,1.09246,2819.0
2022-01-06 07:45:00+00:00,1.09248,1.09461,1.09237,1.09417,9843.0
2022-01-06 08:00:00+00:00,1.09425,1.09482,1.09156,1.09213,1723.0
2022-01-06 08:15:00+00:00,1.09221,1.09353,1.09178,1.09348,6204.0
2022-01-06 08:30:00+00:00,1.09325,1.09362,1.09296,1.09315,4461.0
2022-01-06 08:45:00+00:00,1.09316,1.09524,1.09251,1.09518,8717.0
2022-01-06 09:00:00+00:00,1.09504,1.096,1.09491,1.09599,3457.0
2022-01-06 09:15:00+00:00,1.09591,1.09797,1.09555,1.09796,4438.0
2022-01-06 09:30:00+00:00,1.09812,1.09904,1.09727,1.09876,3181.0
2022-01-06 09:45:00+00:00,1.09875,1.09907,1.09703,1.09705,4213.0
2022-01-06 10:00:00+00:00,1.09705,1.09728,1.09693,1.09698,4334.0
2022-01-06 10:15:00+00:00,1.09701,1.09715,1.09568,1.09571,4368.0
2022-01-06 10:30:00+00:00,1.09564,1.09642,1.09512,1.09515,2352.0
2022-01-06 10:45:00+00:00,1.09531,1.09685,1.09522,1.09678,2218.0
2022-01-06 11:00:00+00:00,1.09664,1.09758,1.09659,1.09747,4931.0
